Visitors,Revenue,Country,Category
448374,873845.73,France,Urban
298097,193602.76,China,Urban
367048,699546.61,Egypt,Adventure
837614,170141.37,China,Beach
979778,859014.82,Egypt,Nature
557253,557025.58,China,Nature
729698,538894.04,USA,Nature
989018,800169.38,Australia,Adventure
322480,372669.27,France,Nature
370406,750677.47,Brazil,Cultural
663744,144158.58,Australia,Urban
960287,650105.29,India,Nature
529821,12430.35,China,Adventure
663153,58411.59,Egypt,Beach
918980,400049.09,France,Urban
864786,873815.48,USA,Historical
778973,660719.39,USA,Urban
45795,736186.16,France,Nature
187123,723270.38,Egypt,Cultural
382971,471862.83,Brazil,Historical
418168,411014.66,Australia,Adventure
512761,586855.42,Australia,Beach
269585,843681.13,India,Cultural
559510,217956.09,France,Beach
276983,227224.04,Egypt,Historical
660836,604998.11,USA,Adventure
406770,919992.62,Australia,Cultural
600635,450570.98,China,Nature
815232,604874.29,Brazil,Cultural
765066,307664.91,France,Urban
805846,536090.51,India,Adventure
803734,732322.22,Brazil,Urban
653199,895197.2,China,Adventure
460973,790225.07,India,Urban
84549,115291.34,Brazil,Beach
709116,883417.79,USA,Nature
669811,978668.5,USA,Beach
309783,76011.25,India,Urban
740808,745685.03,China,Beach
383311,972492.75,India,Urban
772168,730122.29,Egypt,Historical
289449,59178.09,USA,Adventure
571917,194660.04,France,Beach
495403,906411.23,Brazil,Historical
959828,280816.84,China,Adventure
748766,242729.77,China,Adventure
678456,495967.51,India,Urban
194819,927334.44,India,Nature
223198,609711.82,USA,Urban
993510,922901.24,China,Cultural
802586,615519.05,Australia,Beach
573141,80186.31,Brazil,Urban
455673,905531.06,USA,Historical
789188,221868.17,Brazil,Urban
718016,356540.02,China,Adventure
952731,836190.89,France,Urban
293064,663603.83,China,Beach
926331,48081.45,France,Urban
597103,724437.86,USA,Beach
90499,165444.29,France,Adventure
216914,882567.78,Australia,Beach
784430,445545.83,India,Nature
447522,176670.03,USA,Urban
46900,201515.56,India,Cultural
981431,313887.12,China,Urban
747326,516266.44,China,Urban
666820,327698.52,Brazil,Beach
405986,993191.23,China,Nature
170050,529059.48,France,Cultural
968511,300262.09,Egypt,Cultural
122052,383256.19,Australia,Cultural
119330,126195.13,India,Historical
475929,830475.65,India,Adventure
454418,500532.96,Australia,Urban
850176,273696.12,China,Beach
914047,300934.35,Brazil,Beach
840375,729656.59,China,Adventure
572105,877047.38,USA,Historical
801009,21286.02,China,Cultural
321738,805103.71,USA,Adventure
320648,634123.18,Egypt,Beach
993515,653056.62,France,Historical
238733,333141.23,Brazil,Urban
545818,303893.83,China,Historical
82921,997778.41,Brazil,Beach
639941,260659.45,China,Cultural
108013,925418.18,Brazil,Cultural
931276,529424.46,India,Nature
302215,899770.8,Brazil,Historical
361692,522182.73,India,Cultural
316987,852327.23,France,Beach
7085,959891.56,India,Urban
912426,436863.03,China,Historical
217719,483427.75,India,Adventure
286806,863853.12,France,Adventure
350597,94274.08,France,Cultural
951629,496396.35,Brazil,Urban
635619,862468.95,India,Urban
736805,455174.13,India,Nature
44691,503043.55,India,Urban
621428,466280.78,Egypt,Adventure
464839,815586.28,USA,Beach
400050,373807.14,Egypt,Adventure
672752,761376.91,Brazil,Urban
985553,926113.19,France,Urban
641440,137303.11,China,Historical
884375,658474.45,Brazil,Nature
900513,847481.3,France,Historical
563839,115532.9,Egypt,Nature
58304,361601.38,USA,Cultural
558227,692899.59,France,Nature
44553,731824.51,USA,Historical
422783,739858.95,Australia,Historical
443098,515583.98,France,Adventure
933213,815930.48,China,Cultural
142683,601303.05,Brazil,Urban
973592,951758.33,Brazil,Cultural
343364,185851.29,Egypt,Beach
908520,873953.3,India,Urban
863450,970366.36,Australia,Beach
115574,870838.96,China,Adventure
222606,338953.34,USA,Nature
572703,288061.07,USA,Historical
502787,668820.4,USA,Nature
54657,956950.01,China,Cultural
631939,395751.05,Brazil,Nature
281946,692038.71,China,Beach
713200,395638.13,China,Nature
179697,381929.1,Brazil,Historical
347648,262995.28,France,Nature
707674,396629.8,India,Urban
620849,219189.65,USA,Urban
354131,539718.7,China,Nature
908959,571777.67,USA,Historical
562761,854478.84,Egypt,Nature
654281,803056.21,Egypt,Cultural
506764,998439.3,Australia,Nature
240233,928700.66,Egypt,Beach
730373,181432.28,France,Adventure
386756,557347.57,USA,Adventure
923626,23509.11,France,Historical
948213,326336.96,India,Cultural
72159,467033.35,Brazil,Adventure
687777,906490.37,France,Nature
680175,598589.59,India,Adventure
41246,183876.98,Egypt,Historical
703459,384297.09,USA,Adventure
683345,431780.83,Egypt,Urban
763192,894709.69,France,Beach
677520,594347.79,India,Historical
227646,461741.84,India,Historical
738790,986518.51,Brazil,Cultural
432716,125765.53,USA,Historical
595108,426068.38,Brazil,Nature
295925,158501.88,USA,Beach
303429,993808.61,Brazil,Urban
949383,317283.92,Brazil,Beach
557744,863913.23,Australia,Adventure
432935,197953.36,USA,Nature
970882,284977.94,USA,Urban
770563,262768.38,India,Beach
989298,218890.03,China,Beach
442809,225956.93,France,Nature
843829,573546.62,Egypt,Beach
955172,678921.42,Australia,Adventure
178945,866777.1,France,Historical
181841,767408.98,France,Cultural
104914,969432.43,USA,Nature
176614,364681.53,Egypt,Nature
956360,612481.75,India,Adventure
246777,284066.04,Egypt,Nature
651518,922314.09,France,Cultural
614445,366277.11,Australia,Urban
699678,242346.64,India,Adventure
888267,266522.88,USA,Nature
39939,45870.37,Australia,Historical
41875,756565.49,India,Nature
903982,937354.85,India,Historical
479416,861546.79,India,Urban
901311,342853.6,India,Adventure
705775,91310.96,France,Beach
455306,523683.42,USA,Historical
267295,459071.58,USA,Historical
476904,324232.97,India,Nature
824524,158223.54,Australia,Historical
959967,387658.39,India,Adventure
803763,718288.04,Australia,Historical
590281,747648.55,France,Adventure
546084,405593.27,Australia,Nature
608422,550222.22,Australia,Nature
647950,768469.92,India,Urban
581088,151376.3,USA,Beach
756311,208520.57,France,Beach
576236,79618.47,Australia,Adventure
155105,75380.26,France,Nature
427991,359729.16,China,Beach
374680,626414.82,Egypt,Adventure
191845,268960.99,Brazil,Historical
482138,623163.12,Egypt,Beach
702107,2472.45,Australia,Beach
116739,149050.17,Australia,Beach
417756,622839.08,India,Cultural
197299,770945.45,USA,Adventure
961798,549094.12,France,Nature
561527,241532.56,Egypt,Adventure
63841,173317.72,Brazil,Historical
159775,735529.67,China,Nature
418737,537751.41,France,Nature
575053,546920.08,Egypt,Nature
336162,340682.59,Egypt,Historical
791632,750677.97,Australia,Adventure
324176,850609.81,India,Urban
343315,728036.43,China,Historical
917937,495634.78,India,Adventure
51271,180128.95,Australia,Urban
388853,733743.83,USA,Beach
600078,671277.09,China,Cultural
743575,73722.32,Egypt,Urban
808290,552515.84,Egypt,Urban
4983,697645.96,Australia,Urban
655121,992014.45,China,Cultural
364457,886627.0,Australia,Beach
188974,212000.74,India,Historical
303372,886743.28,Brazil,Nature
176064,161316.4,Brazil,Nature
698993,918372.19,Egypt,Beach
401544,193311.35,India,Cultural
135409,717632.22,India,Adventure
398613,371662.75,China,Beach
437610,497135.17,Egypt,Historical
312710,362522.93,Australia,Urban
451695,917659.18,Australia,Urban
359986,239331.14,Egypt,Urban
126566,543946.26,India,Adventure
513490,397097.77,India,Cultural
301163,51006.1,China,Urban
965627,966025.28,India,Beach
557676,381816.58,Brazil,Adventure
649167,364800.0,USA,Adventure
291812,301873.01,China,Nature
443150,127019.54,Egypt,Urban
523950,470834.15,India,Nature
32680,833870.84,Australia,Beach
366911,206757.0,India,Urban
771636,924434.92,India,Nature
996337,974481.05,India,Cultural
379260,368861.03,Brazil,Adventure
611490,940153.35,Brazil,Historical
847862,939343.71,China,Beach
897205,121736.29,Australia,Beach
810719,98842.1,Brazil,Nature
759618,614626.32,France,Cultural
256174,461733.41,Australia,Urban
163818,312281.2,USA,Adventure
554256,758434.61,USA,Adventure
261177,532682.53,Brazil,Nature
911813,197418.97,Egypt,Beach
433185,835225.77,USA,Historical
496903,894825.14,Brazil,Historical
369905,869113.55,Australia,Beach
168424,892700.72,Egypt,Historical
39834,713677.65,Egypt,Beach
833782,806977.2,China,Beach
910544,262333.66,France,Beach
474294,764122.02,France,Cultural
120589,911921.36,Brazil,Cultural
309499,173324.21,Egypt,Historical
362583,916998.19,Egypt,Historical
865627,171978.12,USA,Beach
624726,506914.46,Brazil,Beach
821704,219900.2,France,Nature
814798,532693.74,Brazil,Nature
207711,430993.73,Egypt,Adventure
907361,538225.11,Egypt,Cultural
839609,851684.02,Brazil,Beach
68312,903311.2,Brazil,Historical
129877,697793.87,China,Adventure
333640,89038.86,France,Beach
981678,620687.25,Australia,Cultural
422451,571824.7,USA,Adventure
522693,632633.72,Australia,Historical
189696,777622.66,India,Urban
893751,62995.29,USA,Urban
952916,19731.46,China,Beach
152550,118776.24,France,Beach
853522,684983.18,Egypt,Beach
160897,747872.43,India,Cultural
716969,119669.75,Brazil,Adventure
700491,118540.03,USA,Beach
934275,370459.79,China,Adventure
736798,387344.27,China,Nature
519608,789900.5,USA,Nature
660564,866949.53,China,Beach
113578,952440.94,USA,Nature
706455,655208.97,Brazil,Cultural
632300,294740.68,USA,Nature
190927,961966.76,USA,Beach
414582,959017.1,Egypt,Historical
158460,166420.12,USA,Urban
16472,953785.82,Australia,Adventure
87949,193809.37,France,Cultural
837715,851367.53,Australia,Cultural
616415,841935.94,Australia,Adventure
790642,215017.89,China,Nature
103659,368395.13,China,Cultural
195054,223788.34,China,Adventure
431271,16583.47,Australia,Nature
528683,709991.57,Brazil,Urban
310332,594820.05,China,Nature
143255,549580.56,India,Nature
738289,624944.95,USA,Beach
72783,764376.07,Egypt,Cultural
507922,439296.07,Egypt,Historical
678246,819885.93,India,Beach
561802,643794.18,China,Historical
696019,79981.46,Australia,Historical
902820,4355.05,India,Adventure
124728,276752.21,Australia,Urban
479864,463564.81,Australia,Historical
605922,521211.95,Australia,Adventure
585316,608838.16,India,Historical
665965,185481.97,Brazil,Urban
809145,137739.63,India,Adventure
49561,17937.98,India,Urban
493410,445278.98,Egypt,Urban
758665,932147.99,USA,Nature
122230,415242.22,China,Urban
777786,584062.06,Egypt,Cultural
322977,152096.82,China,Cultural
936290,428634.62,India,Cultural
824709,889051.1,USA,Urban
269203,439121.83,China,Nature
865972,172274.57,Australia,Adventure
982484,890356.68,Brazil,Beach
603397,628910.64,Brazil,Nature
867918,480960.18,Egypt,Beach
346624,658532.96,Egypt,Nature
981976,128879.65,USA,Historical
844240,904241.46,France,Cultural
232910,21773.12,India,Beach
264823,176120.91,Australia,Nature
61005,708962.87,China,Adventure
382019,994394.15,France,Nature
328475,622125.07,China,Adventure
891712,204328.36,Brazil,Beach
923181,264476.57,USA,Cultural
162659,492732.92,China,Nature
38424,603084.51,Egypt,Beach
373448,844684.31,Brazil,Cultural
4660,54252.31,India,Cultural
392642,18632.77,India,Nature
589976,336178.45,France,Historical
720482,199187.98,USA,Adventure
817538,859515.86,Egypt,Adventure
143100,547797.75,USA,Cultural
330473,472911.25,Australia,Adventure
918519,787210.84,Australia,Urban
425402,996513.75,Egypt,Urban
278500,958798.39,France,Historical
192927,829882.91,USA,Beach
871126,599656.1,China,Cultural
507588,659591.08,China,Beach
67227,147487.95,India,Adventure
817225,1103.02,Egypt,Cultural
747652,852383.99,India,Adventure
717172,669894.61,Australia,Beach
413630,453101.77,USA,Adventure
608516,599739.94,China,Nature
434577,600591.11,USA,Beach
749718,633693.87,Australia,Urban
106722,255945.82,Brazil,Urban
131598,113393.17,Brazil,Nature
95913,701518.84,Australia,Nature
243878,382183.39,Egypt,Cultural
816722,6543.17,Brazil,Nature
495621,10025.16,USA,Adventure
329869,326485.95,China,Historical
507549,811230.99,China,Cultural
582713,793374.78,USA,Nature
540387,332284.7,Egypt,Cultural
182769,469028.58,Egypt,Historical
590896,416574.68,Egypt,Beach
400663,405388.85,India,Nature
331259,917663.18,China,Historical
836346,127406.04,Egypt,Cultural
768426,254461.66,Brazil,Adventure
847705,760474.33,France,Urban
600957,176354.78,India,Cultural
293454,810195.32,Egypt,Beach
124381,849732.15,Australia,Historical
994203,126671.42,India,Beach
979193,770592.24,Egypt,Urban
959869,598178.48,France,Cultural
90205,792462.69,Egypt,Historical
450409,50689.93,USA,Adventure
594373,756251.9,India,Historical
294641,962494.46,Egypt,Historical
900741,179831.5,China,Historical
62047,135813.4,Brazil,Cultural
520822,684285.38,Australia,Beach
984223,954262.17,India,Adventure
430704,476440.6,France,Urban
552224,194681.2,France,Beach
593538,143815.04,USA,Cultural
938552,704685.21,Egypt,Beach
423894,354822.94,Brazil,Adventure
702203,735604.49,Australia,Cultural
393078,366933.4,USA,Historical
233640,655413.53,Egypt,Adventure
770307,546344.93,France,Nature
131276,880984.34,Egypt,Urban
41390,39669.92,Australia,Nature
987565,247235.8,France,Cultural
278255,234103.13,Brazil,Adventure
731896,236821.7,USA,Nature
31905,150330.75,Egypt,Cultural
343528,853986.18,Brazil,Adventure
318456,979048.04,Brazil,Historical
686298,679463.02,Australia,Adventure
114745,676032.16,Brazil,Nature
293459,627221.89,France,Urban
302537,801687.69,USA,Beach
807569,758699.14,China,Urban
135647,257915.37,China,Nature
880811,763131.57,France,Beach
382077,303391.36,Australia,Adventure
705721,668033.74,Egypt,Historical
509924,640131.03,China,Beach
352097,174873.35,Egypt,Beach
322849,432476.68,Egypt,Cultural
685876,937889.69,Australia,Cultural
544030,125355.22,India,Beach
760891,922718.88,France,Nature
654806,396036.28,France,Adventure
583309,90901.12,India,Historical
789062,770102.43,Australia,Adventure
859905,839094.42,Brazil,Nature
674444,729229.42,USA,Historical
846026,392523.86,India,Cultural
260325,525466.06,Australia,Urban
827411,524092.95,Australia,Beach
735128,698070.77,China,Urban
727530,553944.05,USA,Historical
920318,646268.02,India,Beach
72881,552921.1,France,Cultural
660071,20085.89,Brazil,Urban
637097,189675.12,Australia,Cultural
229638,720407.91,USA,Beach
593828,695705.11,France,Beach
766282,348195.89,France,Beach
633280,469881.92,Australia,Adventure
5526,125730.62,Australia,Nature
689046,418629.97,India,Cultural
106170,698340.24,France,Historical
408828,742241.24,Australia,Beach
916499,406617.45,USA,Adventure
908055,115835.09,Australia,Cultural
622580,61576.75,Egypt,Nature
978117,738599.1,China,Urban
618359,490151.77,France,Historical
230801,501664.91,France,Urban
165924,549830.48,China,Beach
885816,945808.03,Egypt,Historical
102640,132388.92,USA,Urban
470463,492077.87,India,Urban
741276,276166.97,Egypt,Beach
19746,334515.94,Egypt,Adventure
433721,805059.07,India,Nature
363220,147753.54,Australia,Nature
971235,696884.2,Egypt,Historical
290842,386096.3,France,Beach
643938,653712.57,France,Urban
15780,175136.96,India,Adventure
151182,380547.67,France,Cultural
537783,310401.74,USA,Beach
849622,853974.51,China,Urban
528685,511969.9,India,Nature
585416,986571.99,USA,Beach
75101,217060.73,France,Adventure
608633,730289.42,India,Urban
858853,447719.12,Australia,Beach
436034,420605.06,India,Historical
692965,565527.37,China,Adventure
686781,856093.52,Egypt,Nature
977584,661418.22,Australia,Nature
480009,480651.5,China,Urban
366947,359452.16,India,Cultural
789326,87339.57,China,Adventure
782610,366933.89,China,Nature
397184,874750.87,USA,Cultural
286333,576202.25,Australia,Nature
992029,153235.99,Brazil,Cultural
601397,308507.2,USA,Adventure
50409,680035.65,France,Beach
572751,543935.88,China,Cultural
3373,65231.58,China,Nature
552350,471114.48,India,Cultural
558103,492224.09,USA,Urban
223547,285552.93,Egypt,Beach
918698,987438.86,Brazil,Historical
19558,278399.86,India,Nature
215682,918206.44,Australia,Historical
336488,788401.38,China,Nature
361765,178468.68,India,Beach
737850,992468.03,Egypt,Urban
54526,240489.43,Brazil,Cultural
188076,504424.82,France,Urban
149354,143684.92,China,Cultural
625388,192970.04,France,Beach
664730,128330.35,China,Cultural
824140,913629.55,Australia,Nature
791651,405374.95,Australia,Urban
304794,492392.95,China,Beach
599686,189615.76,China,Adventure
978174,403196.47,Australia,Adventure
519213,423542.28,India,Cultural
568981,751329.39,Australia,Urban
439317,167715.54,Brazil,Adventure
648289,809132.56,Brazil,Urban
966370,551869.78,Australia,Cultural
897276,985981.29,China,Historical
640342,542127.0,Brazil,Urban
731000,221323.65,China,Historical
134804,530960.9,USA,Nature
847920,798609.89,China,Urban
216921,629072.38,Brazil,Urban
588594,184409.81,France,Cultural
413897,757883.35,Egypt,Cultural
75032,635865.04,France,Cultural
254687,724829.54,China,Cultural
404670,847372.66,India,Nature
340587,48782.62,USA,Cultural
149028,420873.02,China,Cultural
19942,69975.89,India,Cultural
293925,561080.35,Brazil,Cultural
432105,731721.91,India,Historical
